ID del caso,Fecha de transacción,Fecha de disputa,Monto de la transacción (USD),Tipo de tarjeta,Tipo de operación,Motivo del chargeback,Categoría del comercio,Estado de la disputa,País del cliente,Caso fallido,Tipología de fraude,Transaction_Amount,Merchant_Name,Chargeback_Status,Recuperación_CBKs,Devoluciones_Comercio,Fallido,ARN de la operación,Estado del informe,Fecha del informe,Fraude evitado (USD),País del Merchant
C-001728,2023-05-08,2023-07-20,386.25,Débito,Operación,Reembolso no procesado,Comida y bebidas,Ganada,Reino Unido,No,Phishing,386.25 €,Comercio_992,DEVOLUCIÓN COMERCIO,0.00 €,386.25 €,0.00 €,ARN00001728,Hecho,2023-05-08,189.41,México
C-001729,2023-05-09,2023-07-16,954.55,Crédito,Operación,Reembolso no procesado,Electrónica,Perdida,Australia,Sí,Phishing,954.55 €,Comercio_683,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,954.55 €,ARN00001729,Pendiente,Pendiente,0.0,México
C-001729,2023-05-09,2023-07-21,1.49,Crédito,Cambio de divisa,Reembolso no procesado,Electrónica,Perdida,Australia,Sí,Phishing,1.49 €,Comercio_683,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.49 €,ARN00001729,Pendiente,Pendiente,0.0,México
C-001730,2023-05-10,2023-07-17,452.48,Débito,Operación,Transacción no autorizada,Salud y belleza,Perdida,India,No,Fraude de identidad,452.48 €,Comercio_227,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,452.48 €,ARN00001730,Pendiente,Pendiente,0.0,México
C-001731,2023-05-11,2023-07-17,433.76,Débito,Operación,Reembolso no procesado,Comida y bebidas,Ganada,Canadá,Sí,Fraude amistoso,433.76 €,Comercio_634,CBK GANADO,433.76 €,0.00 €,0.00 €,ARN00001731,Hecho,2023-05-11,924.56,Canadá
C-001732,2023-05-12,2023-08-09,495.85,Crédito,Operación,Fraude sospechado,Hogar y jardín,Perdida,México,Sí,Uso no autorizado,495.85 €,Comercio_1877,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,495.85 €,ARN00001732,Hecho,2023-05-12,199.99,Canadá
C-001732,2023-05-12,2023-08-10,1.41,Crédito,Cambio de divisa,Fraude sospechado,Hogar y jardín,Perdida,México,Sí,Uso no autorizado,1.41 €,Comercio_1877,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.41 €,ARN00001732,Hecho,2023-05-12,199.99,Canadá
C-001733,2023-05-13,2023-08-06,253.68,Débito,Operación,Producto no recibido,Entretenimiento,Ganada,Alemania,Sí,Robo de tarjeta,253.68 €,Comercio_1453,PRE-ARBITRAJE GANADO,253.68 €,0.00 €,0.00 €,ARN00001733,Hecho,2023-05-13,818.08,Alemania
C-001734,2023-05-14,2023-07-14,1.46,Crédito,Cambio de divisa,Reembolso no procesado,Electrónica,Perdida,Alemania,No,Fraude amistoso,1.46 €,Comercio_914,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.46 €,ARN00001734,Hecho,2023-05-14,912.05,Alemania
C-001734,2023-05-14,2023-08-09,245.04,Crédito,Operación,Reembolso no procesado,Electrónica,Perdida,Alemania,No,Fraude amistoso,245.04 €,Comercio_914,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,245.04 €,ARN00001734,Hecho,2023-05-14,912.05,Alemania
C-001735,2023-05-15,2023-07-22,0.98,Débito,Cambio de divisa,Fraude sospechado,Electrónica,Ganada,Canadá,Sí,Robo de tarjeta,0.98 €,Comercio_1503,CBK GANADO,0.98 €,0.00 €,0.00 €,ARN00001735,Hecho,2023-05-15,62.71,India
C-001735,2023-05-15,2023-07-23,585.85,Débito,Operación,Fraude sospechado,Electrónica,Ganada,Canadá,Sí,Robo de tarjeta,585.85 €,Comercio_1503,CBK GANADO,585.85 €,0.00 €,0.00 €,ARN00001735,Hecho,2023-05-15,62.71,India
C-001736,2023-05-16,2023-08-13,189.11,Crédito,Operación,Producto no recibido,Hogar y jardín,Ganada,Francia,Sí,Phishing,189.11 €,Comercio_1488,PRE-ARBITRAJE GANADO,189.11 €,0.00 €,0.00 €,ARN00001736,Pendiente,Pendiente,0.0,Australia
C-001737,2023-05-17,2023-07-21,45.75,Crédito,Operación,Fraude sospechado,Ropa y accesorios,Perdida,Reino Unido,Sí,Fraude de identidad,45.75 €,Comercio_1232,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,45.75 €,ARN00001737,Hecho,2023-05-17,742.46,Canadá
C-001737,2023-05-17,2023-08-08,1.02,Crédito,Cambio de divisa,Fraude sospechado,Ropa y accesorios,Perdida,Reino Unido,Sí,Fraude de identidad,1.02 €,Comercio_1232,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.02 €,ARN00001737,Hecho,2023-05-17,742.46,Canadá
C-001738,2023-05-18,2023-07-26,738.64,Débito,Operación,Reembolso no procesado,Salud y belleza,Ganada,México,Sí,Phishing,738.64 €,Comercio_286,CBK GANADO,738.64 €,0.00 €,0.00 €,ARN00001738,Pendiente,Pendiente,0.0,Estados Unidos
C-001739,2023-05-19,2023-08-12,335.55,Crédito,Operación,Reembolso no procesado,Comida y bebidas,Perdida,Francia,No,Phishing,335.55 €,Comercio_1958,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,335.55 €,ARN00001739,Pendiente,Pendiente,0.0,India
C-001740,2023-05-20,2023-07-29,548.68,Débito,Operación,Fraude sospechado,Entretenimiento,Ganada,Estados Unidos,No,Robo de tarjeta,548.68 €,Comercio_1928,PRE-ARBITRAJE GANADO,548.68 €,0.00 €,0.00 €,ARN00001740,Pendiente,Pendiente,0.0,Canadá
C-001741,2023-05-21,2023-08-01,0.84,Crédito,Cambio de divisa,Producto no recibido,Ropa y accesorios,Perdida,Alemania,Sí,Uso no autorizado,0.84 €,Comercio_1509,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,0.84 €,ARN00001741,Pendiente,Pendiente,0.0,Canadá
C-001741,2023-05-21,2023-08-12,512.26,Crédito,Operación,Producto no recibido,Ropa y accesorios,Perdida,Alemania,Sí,Uso no autorizado,512.26 €,Comercio_1509,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,512.26 €,ARN00001741,Pendiente,Pendiente,0.0,Canadá
C-001742,2023-05-22,2023-08-18,210.05,Crédito,Operación,Producto no recibido,Comida y bebidas,Ganada,Australia,No,Robo de tarjeta,210.05 €,Comercio_329,DEVOLUCIÓN COMERCIO,0.00 €,210.05 €,0.00 €,ARN00001742,Pendiente,Pendiente,0.0,México
C-001742,2023-05-22,2023-07-30,1.17,Crédito,Cambio de divisa,Producto no recibido,Comida y bebidas,Ganada,Australia,No,Robo de tarjeta,1.17 €,Comercio_329,DEVOLUCIÓN COMERCIO,0.00 €,1.17 €,0.00 €,ARN00001742,Pendiente,Pendiente,0.0,México
C-001743,2023-05-23,2023-08-09,0.87,Débito,Cambio de divisa,Duplicación de cargos,Electrónica,Perdida,Reino Unido,Sí,Fraude amistoso,0.87 €,Comercio_929,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,0.87 €,ARN00001743,Pendiente,Pendiente,0.0,India
C-001743,2023-05-23,2023-07-26,728.16,Débito,Operación,Duplicación de cargos,Electrónica,Perdida,Reino Unido,Sí,Fraude amistoso,728.16 €,Comercio_929,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,728.16 €,ARN00001743,Pendiente,Pendiente,0.0,India
C-001744,2023-05-24,2023-07-28,983.24,Crédito,Operación,Reembolso no procesado,Hogar y jardín,Perdida,Alemania,Sí,Fraude de identidad,983.24 €,Comercio_386,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,983.24 €,ARN00001744,Hecho,2023-05-24,236.39,Australia
C-001745,2023-05-25,2023-08-20,321.24,Crédito,Operación,Producto no recibido,Salud y belleza,Perdida,Reino Unido,No,Phishing,321.24 €,Comercio_2000,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,321.24 €,ARN00001745,Hecho,2023-05-25,14.22,India
C-001745,2023-05-25,2023-08-12,0.82,Crédito,Cambio de divisa,Producto no recibido,Salud y belleza,Perdida,Reino Unido,No,Phishing,0.82 €,Comercio_2000,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,0.82 €,ARN00001745,Hecho,2023-05-25,14.22,India
C-001746,2023-05-26,2023-08-04,331.44,Crédito,Operación,Duplicación de cargos,Electrónica,Ganada,Francia,Sí,Uso no autorizado,331.44 €,Comercio_449,PRE-ARBITRAJE GANADO,331.44 €,0.00 €,0.00 €,ARN00001746,Pendiente,Pendiente,0.0,Australia
C-001746,2023-05-26,2023-08-10,1.22,Crédito,Cambio de divisa,Duplicación de cargos,Electrónica,Ganada,Francia,Sí,Uso no autorizado,1.22 €,Comercio_449,PRE-ARBITRAJE GANADO,1.22 €,0.00 €,0.00 €,ARN00001746,Pendiente,Pendiente,0.0,Australia
C-001747,2023-05-27,2023-08-04,169.87,Débito,Operación,Reembolso no procesado,Salud y belleza,Ganada,México,Sí,Phishing,169.87 €,Comercio_1803,PRE-ARBITRAJE GANADO,169.87 €,0.00 €,0.00 €,ARN00001747,Hecho,2023-05-27,166.14,Alemania
C-001748,2023-05-28,2023-07-28,44.26,Débito,Operación,Duplicación de cargos,Salud y belleza,Ganada,Alemania,Sí,Uso no autorizado,44.26 €,Comercio_1491,PRE-ARBITRAJE GANADO,44.26 €,0.00 €,0.00 €,ARN00001748,Hecho,2023-05-28,603.34,India
C-001749,2023-05-29,2023-08-26,289.27,Débito,Operación,Reembolso no procesado,Electrónica,Perdida,Reino Unido,No,Uso no autorizado,289.27 €,Comercio_313,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,289.27 €,ARN00001749,Hecho,2023-05-29,735.66,Alemania
C-001749,2023-05-29,2023-08-14,1.08,Débito,Cambio de divisa,Reembolso no procesado,Electrónica,Perdida,Reino Unido,No,Uso no autorizado,1.08 €,Comercio_313,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.08 €,ARN00001749,Hecho,2023-05-29,735.66,Alemania
C-001750,2023-05-30,2023-08-03,351.87,Débito,Operación,Fraude sospechado,Hogar y jardín,Ganada,Australia,No,Fraude amistoso,351.87 €,Comercio_1063,PRE-ARBITRAJE GANADO,351.87 €,0.00 €,0.00 €,ARN00001750,Pendiente,Pendiente,0.0,México
C-001750,2023-05-30,2023-08-23,1.1,Débito,Cambio de divisa,Fraude sospechado,Hogar y jardín,Ganada,Australia,No,Fraude amistoso,1.10 €,Comercio_1063,PRE-ARBITRAJE GANADO,1.10 €,0.00 €,0.00 €,ARN00001750,Pendiente,Pendiente,0.0,México
C-001751,2023-05-31,2023-08-26,1.03,Crédito,Cambio de divisa,Producto no recibido,Hogar y jardín,Ganada,México,No,Phishing,1.03 €,Comercio_1148,CBK GANADO,1.03 €,0.00 €,0.00 €,ARN00001751,Pendiente,Pendiente,0.0,Alemania
C-001751,2023-05-31,2023-08-12,966.49,Crédito,Operación,Producto no recibido,Hogar y jardín,Ganada,México,No,Phishing,966.49 €,Comercio_1148,CBK GANADO,966.49 €,0.00 €,0.00 €,ARN00001751,Pendiente,Pendiente,0.0,Alemania
C-001752,2023-06-01,2023-08-07,1.12,Débito,Cambio de divisa,Producto defectuoso,Salud y belleza,Ganada,México,Sí,Fraude de identidad,1.12 €,Comercio_1006,CBK GANADO,1.12 €,0.00 €,0.00 €,ARN00001752,Hecho,2023-06-01,23.48,Australia
C-001752,2023-06-01,2023-08-29,712.32,Débito,Operación,Producto defectuoso,Salud y belleza,Ganada,México,Sí,Fraude de identidad,712.32 €,Comercio_1006,CBK GANADO,712.32 €,0.00 €,0.00 €,ARN00001752,Hecho,2023-06-01,23.48,Australia
C-001753,2023-06-02,2023-08-08,632.29,Crédito,Operación,Fraude sospechado,Hogar y jardín,Ganada,Reino Unido,Sí,Uso no autorizado,632.29 €,Comercio_854,DEVOLUCIÓN COMERCIO,0.00 €,632.29 €,0.00 €,ARN00001753,Hecho,2023-06-02,815.59,Alemania
C-001754,2023-06-03,2023-08-22,657.97,Crédito,Operación,Producto no recibido,Entretenimiento,Ganada,Estados Unidos,Sí,Fraude amistoso,657.97 €,Comercio_243,CBK GANADO,657.97 €,0.00 €,0.00 €,ARN00001754,Pendiente,Pendiente,0.0,Canadá
C-001755,2023-06-04,2023-08-11,1.0,Débito,Cambio de divisa,Producto no recibido,Ropa y accesorios,Ganada,México,No,Phishing,1.00 €,Comercio_549,PRE-ARBITRAJE GANADO,1.00 €,0.00 €,0.00 €,ARN00001755,Hecho,2023-06-04,870.75,Estados Unidos
C-001755,2023-06-04,2023-08-12,666.18,Débito,Operación,Producto no recibido,Ropa y accesorios,Ganada,México,No,Phishing,666.18 €,Comercio_549,PRE-ARBITRAJE GANADO,666.18 €,0.00 €,0.00 €,ARN00001755,Hecho,2023-06-04,870.75,Estados Unidos
C-001756,2023-06-05,2023-08-09,331.23,Crédito,Operación,Producto no recibido,Electrónica,Ganada,Canadá,No,Fraude de identidad,331.23 €,Comercio_1070,CBK GANADO,331.23 €,0.00 €,0.00 €,ARN00001756,Hecho,2023-06-05,310.49,Australia
C-001757,2023-06-06,2023-08-16,329.38,Crédito,Operación,Producto no recibido,Hogar y jardín,Ganada,Reino Unido,Sí,Uso no autorizado,329.38 €,Comercio_1188,PRE-ARBITRAJE GANADO,329.38 €,0.00 €,0.00 €,ARN00001757,Pendiente,Pendiente,0.0,India
C-001758,2023-06-07,2023-08-09,344.81,Débito,Operación,Reembolso no procesado,Comida y bebidas,Ganada,Australia,No,Fraude amistoso,344.81 €,Comercio_322,PRE-ARBITRAJE GANADO,344.81 €,0.00 €,0.00 €,ARN00001758,Hecho,2023-06-07,27.53,Australia
C-001759,2023-06-08,2023-08-29,416.17,Crédito,Operación,Fraude sospechado,Comida y bebidas,Ganada,México,No,Uso no autorizado,416.17 €,Comercio_1020,CBK GANADO,416.17 €,0.00 €,0.00 €,ARN00001759,Hecho,2023-06-08,510.29,Canadá
C-001760,2023-06-09,2023-08-11,503.87,Débito,Operación,Fraude sospechado,Hogar y jardín,Ganada,Francia,No,Phishing,503.87 €,Comercio_1878,PRE-ARBITRAJE GANADO,503.87 €,0.00 €,0.00 €,ARN00001760,Hecho,2023-06-09,416.58,Alemania
C-001761,2023-06-10,2023-08-14,88.41,Débito,Operación,Reembolso no procesado,Electrónica,Ganada,Francia,Sí,Phishing,88.41 €,Comercio_1123,DEVOLUCIÓN COMERCIO,0.00 €,88.41 €,0.00 €,ARN00001761,Pendiente,Pendiente,0.0,Alemania
C-001762,2023-06-11,2023-08-31,206.54,Crédito,Operación,Transacción no autorizada,Ropa y accesorios,Ganada,Reino Unido,Sí,Uso no autorizado,206.54 €,Comercio_1575,CBK GANADO,206.54 €,0.00 €,0.00 €,ARN00001762,Hecho,2023-06-11,439.86,Australia
C-001763,2023-06-12,2023-08-30,184.57,Crédito,Operación,Transacción no autorizada,Salud y belleza,Ganada,Australia,Sí,Fraude de identidad,184.57 €,Comercio_1306,CBK GANADO,184.57 €,0.00 €,0.00 €,ARN00001763,Hecho,2023-06-12,445.16,India
C-001764,2023-06-13,2023-09-03,287.5,Crédito,Operación,Producto defectuoso,Entretenimiento,Ganada,México,No,Robo de tarjeta,287.50 €,Comercio_654,CBK GANADO,287.50 €,0.00 €,0.00 €,ARN00001764,Hecho,2023-06-13,76.27,Canadá
C-001764,2023-06-13,2023-09-08,1.1,Crédito,Cambio de divisa,Producto defectuoso,Entretenimiento,Ganada,México,No,Robo de tarjeta,1.10 €,Comercio_654,CBK GANADO,1.10 €,0.00 €,0.00 €,ARN00001764,Hecho,2023-06-13,76.27,Canadá
C-001765,2023-06-14,2023-08-22,470.54,Débito,Operación,Duplicación de cargos,Comida y bebidas,Ganada,Alemania,Sí,Robo de tarjeta,470.54 €,Comercio_494,CBK GANADO,470.54 €,0.00 €,0.00 €,ARN00001765,Pendiente,Pendiente,0.0,Estados Unidos
C-001766,2023-06-15,2023-08-17,881.09,Crédito,Operación,Producto defectuoso,Comida y bebidas,Perdida,Australia,Sí,Phishing,881.09 €,Comercio_276,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,881.09 €,ARN00001766,Hecho,2023-06-15,385.76,Canadá
C-001767,2023-06-16,2023-08-15,563.49,Débito,Operación,Fraude sospechado,Salud y belleza,Ganada,Reino Unido,No,Fraude de identidad,563.49 €,Comercio_370,CBK GANADO,563.49 €,0.00 €,0.00 €,ARN00001767,Pendiente,Pendiente,0.0,México
C-001768,2023-06-17,2023-09-04,0.98,Débito,Cambio de divisa,Reembolso no procesado,Comida y bebidas,Ganada,Canadá,No,Robo de tarjeta,0.98 €,Comercio_230,PRE-ARBITRAJE GANADO,0.98 €,0.00 €,0.00 €,ARN00001768,Hecho,2023-06-17,58.94,Australia
C-001768,2023-06-17,2023-08-16,338.93,Débito,Operación,Reembolso no procesado,Comida y bebidas,Ganada,Canadá,No,Robo de tarjeta,338.93 €,Comercio_230,PRE-ARBITRAJE GANADO,338.93 €,0.00 €,0.00 €,ARN00001768,Hecho,2023-06-17,58.94,Australia
C-001769,2023-06-18,2023-09-08,989.3,Crédito,Operación,Fraude sospechado,Ropa y accesorios,Perdida,Australia,Sí,Phishing,989.30 €,Comercio_1990,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,989.30 €,ARN00001769,Hecho,2023-06-18,531.03,Canadá
C-001770,2023-06-19,2023-08-23,555.86,Débito,Operación,Transacción no autorizada,Entretenimiento,Ganada,India,No,Fraude de identidad,555.86 €,Comercio_785,DEVOLUCIÓN COMERCIO,0.00 €,555.86 €,0.00 €,ARN00001770,Pendiente,Pendiente,0.0,México
C-001771,2023-06-20,2023-08-23,716.41,Débito,Operación,Duplicación de cargos,Ropa y accesorios,Perdida,Francia,No,Phishing,716.41 €,Comercio_1080,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,716.41 €,ARN00001771,Pendiente,Pendiente,0.0,Alemania
C-001772,2023-06-21,2023-08-21,268.16,Débito,Operación,Duplicación de cargos,Entretenimiento,Ganada,Estados Unidos,Sí,Fraude amistoso,268.16 €,Comercio_1411,PRE-ARBITRAJE GANADO,268.16 €,0.00 €,0.00 €,ARN00001772,Hecho,2023-06-21,457.36,India
C-001773,2023-06-22,2023-09-02,134.88,Crédito,Operación,Reembolso no procesado,Salud y belleza,Perdida,India,No,Robo de tarjeta,134.88 €,Comercio_430,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,134.88 €,ARN00001773,Pendiente,Pendiente,0.0,Alemania
C-001774,2023-06-23,2023-09-04,427.91,Débito,Operación,Producto no recibido,Electrónica,Ganada,Estados Unidos,Sí,Phishing,427.91 €,Comercio_960,PRE-ARBITRAJE GANADO,427.91 €,0.00 €,0.00 €,ARN00001774,Pendiente,Pendiente,0.0,México
C-001775,2023-06-24,2023-08-31,629.62,Débito,Operación,Duplicación de cargos,Ropa y accesorios,Ganada,Estados Unidos,No,Phishing,629.62 €,Comercio_611,DEVOLUCIÓN COMERCIO,0.00 €,629.62 €,0.00 €,ARN00001775,Hecho,2023-06-24,24.74,Alemania
C-001776,2023-06-25,2023-08-31,633.2,Débito,Operación,Fraude sospechado,Hogar y jardín,Perdida,Alemania,Sí,Uso no autorizado,633.20 €,Comercio_56,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,633.20 €,ARN00001776,Hecho,2023-06-25,712.91,Australia
C-001777,2023-06-26,2023-08-26,197.89,Crédito,Operación,Fraude sospechado,Comida y bebidas,Ganada,Australia,No,Robo de tarjeta,197.89 €,Comercio_1689,DEVOLUCIÓN COMERCIO,0.00 €,197.89 €,0.00 €,ARN00001777,Hecho,2023-06-26,86.32,India
C-001778,2023-06-27,2023-09-15,555.75,Débito,Operación,Transacción no autorizada,Comida y bebidas,Ganada,Australia,Sí,Fraude de identidad,555.75 €,Comercio_972,DEVOLUCIÓN COMERCIO,0.00 €,555.75 €,0.00 €,ARN00001778,Pendiente,Pendiente,0.0,Australia
C-001779,2023-06-28,2023-09-16,544.05,Crédito,Operación,Producto defectuoso,Salud y belleza,Ganada,Estados Unidos,Sí,Robo de tarjeta,544.05 €,Comercio_821,PRE-ARBITRAJE GANADO,544.05 €,0.00 €,0.00 €,ARN00001779,Pendiente,Pendiente,0.0,México
C-001780,2023-06-29,2023-09-26,210.98,Crédito,Operación,Reembolso no procesado,Hogar y jardín,Perdida,México,No,Robo de tarjeta,210.98 €,Comercio_1442,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,210.98 €,ARN00001780,Pendiente,Pendiente,0.0,México
C-001780,2023-06-29,2023-09-08,1.35,Crédito,Cambio de divisa,Reembolso no procesado,Hogar y jardín,Perdida,México,No,Robo de tarjeta,1.35 €,Comercio_1442,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.35 €,ARN00001780,Pendiente,Pendiente,0.0,México
C-001781,2023-06-30,2023-09-26,494.36,Crédito,Operación,Reembolso no procesado,Entretenimiento,Perdida,Estados Unidos,No,Fraude de identidad,494.36 €,Comercio_1825,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,494.36 €,ARN00001781,Hecho,2023-06-30,957.93,Canadá
C-001782,2023-07-01,2023-09-06,26.76,Débito,Operación,Fraude sospechado,Salud y belleza,Ganada,Alemania,No,Fraude de identidad,26.76 €,Comercio_1560,PRE-ARBITRAJE GANADO,26.76 €,0.00 €,0.00 €,ARN00001782,Hecho,2023-07-01,358.71,India
C-001783,2023-07-02,2023-09-03,579.72,Crédito,Operación,Producto defectuoso,Comida y bebidas,Ganada,Canadá,Sí,Uso no autorizado,579.72 €,Comercio_1703,CBK GANADO,579.72 €,0.00 €,0.00 €,ARN00001783,Hecho,2023-07-02,605.62,India
C-001784,2023-07-03,2023-09-20,218.03,Débito,Operación,Producto defectuoso,Electrónica,Perdida,Francia,Sí,Fraude amistoso,218.03 €,Comercio_1165,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,218.03 €,ARN00001784,Hecho,2023-07-03,584.6,Alemania
C-001784,2023-07-03,2023-09-17,0.95,Débito,Cambio de divisa,Producto defectuoso,Electrónica,Perdida,Francia,Sí,Fraude amistoso,0.95 €,Comercio_1165,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,0.95 €,ARN00001784,Hecho,2023-07-03,584.6,Alemania
C-001785,2023-07-04,2023-09-06,792.02,Crédito,Operación,Fraude sospechado,Comida y bebidas,Ganada,Canadá,No,Fraude amistoso,792.02 €,Comercio_252,CBK GANADO,792.02 €,0.00 €,0.00 €,ARN00001785,Pendiente,Pendiente,0.0,Estados Unidos
C-001786,2023-07-05,2023-09-03,1.0,Crédito,Cambio de divisa,Producto defectuoso,Salud y belleza,Ganada,Francia,Sí,Uso no autorizado,1.00 €,Comercio_492,PRE-ARBITRAJE GANADO,1.00 €,0.00 €,0.00 €,ARN00001786,Pendiente,Pendiente,0.0,India
C-001786,2023-07-05,2023-09-14,911.76,Crédito,Operación,Producto defectuoso,Salud y belleza,Ganada,Francia,Sí,Uso no autorizado,911.76 €,Comercio_492,PRE-ARBITRAJE GANADO,911.76 €,0.00 €,0.00 €,ARN00001786,Pendiente,Pendiente,0.0,India
C-001787,2023-07-06,2023-09-27,834.87,Débito,Operación,Reembolso no procesado,Entretenimiento,Ganada,Alemania,Sí,Fraude amistoso,834.87 €,Comercio_206,DEVOLUCIÓN COMERCIO,0.00 €,834.87 €,0.00 €,ARN00001787,Hecho,2023-07-06,192.29,Alemania
C-001787,2023-07-06,2023-09-23,1.3,Débito,Cambio de divisa,Reembolso no procesado,Entretenimiento,Ganada,Alemania,Sí,Fraude amistoso,1.30 €,Comercio_206,DEVOLUCIÓN COMERCIO,0.00 €,1.30 €,0.00 €,ARN00001787,Hecho,2023-07-06,192.29,Alemania
C-001788,2023-07-07,2023-09-14,388.77,Crédito,Operación,Producto no recibido,Electrónica,Ganada,Australia,Sí,Phishing,388.77 €,Comercio_1246,PRE-ARBITRAJE GANADO,388.77 €,0.00 €,0.00 €,ARN00001788,Hecho,2023-07-07,709.63,India
C-001789,2023-07-08,2023-09-06,1.21,Débito,Cambio de divisa,Producto no recibido,Salud y belleza,Ganada,India,No,Fraude de identidad,1.21 €,Comercio_525,PRE-ARBITRAJE GANADO,1.21 €,0.00 €,0.00 €,ARN00001789,Hecho,2023-07-08,80.08,Alemania
C-001789,2023-07-08,2023-10-05,841.77,Débito,Operación,Producto no recibido,Salud y belleza,Ganada,India,No,Fraude de identidad,841.77 €,Comercio_525,PRE-ARBITRAJE GANADO,841.77 €,0.00 €,0.00 €,ARN00001789,Hecho,2023-07-08,80.08,Alemania
C-001790,2023-07-09,2023-09-29,603.54,Débito,Operación,Fraude sospechado,Entretenimiento,Ganada,México,No,Robo de tarjeta,603.54 €,Comercio_952,DEVOLUCIÓN COMERCIO,0.00 €,603.54 €,0.00 €,ARN00001790,Pendiente,Pendiente,0.0,Australia
C-001791,2023-07-10,2023-09-17,441.8,Débito,Operación,Transacción no autorizada,Entretenimiento,Ganada,Canadá,Sí,Fraude de identidad,441.80 €,Comercio_744,CBK GANADO,441.80 €,0.00 €,0.00 €,ARN00001791,Hecho,2023-07-10,156.97,México
C-001792,2023-07-11,2023-09-24,507.32,Crédito,Operación,Fraude sospechado,Ropa y accesorios,Ganada,Estados Unidos,No,Fraude amistoso,507.32 €,Comercio_617,DEVOLUCIÓN COMERCIO,0.00 €,507.32 €,0.00 €,ARN00001792,Hecho,2023-07-11,928.99,México
C-001793,2023-07-12,2023-09-21,0.97,Débito,Cambio de divisa,Duplicación de cargos,Ropa y accesorios,Ganada,Francia,No,Fraude amistoso,0.97 €,Comercio_109,PRE-ARBITRAJE GANADO,0.97 €,0.00 €,0.00 €,ARN00001793,Hecho,2023-07-12,758.22,Canadá
