ID del caso,Fecha de transacción,Fecha de disputa,Monto de la transacción (USD),Tipo de tarjeta,Tipo de operación,Motivo del chargeback,Categoría del comercio,Estado de la disputa,País del cliente,Caso fallido,Tipología de fraude,Transaction_Amount,Merchant_Name,Chargeback_Status,Recuperación_CBKs,Devoluciones_Comercio,Fallido,ARN de la operación,Estado del informe,Fecha del informe,Fraude evitado (USD),País del Merchant
C-000609,2023-01-09,2023-03-27,308.6,Crédito,Operación,Reembolso no procesado,Hogar y jardín,Ganada,Estados Unidos,Sí,Robo de tarjeta,308.60 €,Comercio_1372,CBK GANADO,308.60 €,0.00 €,0.00 €,ARN00000609,Pendiente,Pendiente,0.0,Alemania
C-000610,2023-01-10,2023-04-08,503.7,Crédito,Operación,Producto no recibido,Salud y belleza,Perdida,México,No,Fraude de identidad,503.70 €,Comercio_1989,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,503.70 €,ARN00000610,Pendiente,Pendiente,0.0,Estados Unidos
C-000611,2023-01-11,2023-03-28,282.22,Débito,Operación,Duplicación de cargos,Hogar y jardín,Ganada,Francia,Sí,Uso no autorizado,282.22 €,Comercio_308,DEVOLUCIÓN COMERCIO,0.00 €,282.22 €,0.00 €,ARN00000611,Hecho,2023-01-11,336.86,India
C-000611,2023-01-11,2023-03-29,1.13,Débito,Cambio de divisa,Duplicación de cargos,Hogar y jardín,Ganada,Francia,Sí,Uso no autorizado,1.13 €,Comercio_308,DEVOLUCIÓN COMERCIO,0.00 €,1.13 €,0.00 €,ARN00000611,Hecho,2023-01-11,336.86,India
C-000612,2023-01-12,2023-03-14,1.28,Crédito,Cambio de divisa,Transacción no autorizada,Hogar y jardín,Ganada,Reino Unido,Sí,Phishing,1.28 €,Comercio_400,DEVOLUCIÓN COMERCIO,0.00 €,1.28 €,0.00 €,ARN00000612,Pendiente,Pendiente,0.0,Australia
C-000612,2023-01-12,2023-03-17,259.79,Crédito,Operación,Transacción no autorizada,Hogar y jardín,Ganada,Reino Unido,Sí,Phishing,259.79 €,Comercio_400,DEVOLUCIÓN COMERCIO,0.00 €,259.79 €,0.00 €,ARN00000612,Pendiente,Pendiente,0.0,Australia
C-000613,2023-01-13,2023-03-25,0.96,Crédito,Cambio de divisa,Producto no recibido,Comida y bebidas,Ganada,India,No,Uso no autorizado,0.96 €,Comercio_1269,DEVOLUCIÓN COMERCIO,0.00 €,0.96 €,0.00 €,ARN00000613,Hecho,2023-01-13,43.27,Australia
C-000613,2023-01-13,2023-03-23,601.65,Crédito,Operación,Producto no recibido,Comida y bebidas,Ganada,India,No,Uso no autorizado,601.65 €,Comercio_1269,DEVOLUCIÓN COMERCIO,0.00 €,601.65 €,0.00 €,ARN00000613,Hecho,2023-01-13,43.27,Australia
C-000614,2023-01-14,2023-04-02,297.11,Crédito,Operación,Duplicación de cargos,Electrónica,Ganada,Estados Unidos,Sí,Uso no autorizado,297.11 €,Comercio_238,CBK GANADO,297.11 €,0.00 €,0.00 €,ARN00000614,Hecho,2023-01-14,142.42,Australia
C-000615,2023-01-15,2023-03-26,0.86,Crédito,Cambio de divisa,Producto no recibido,Entretenimiento,Ganada,Estados Unidos,Sí,Phishing,0.86 €,Comercio_509,PRE-ARBITRAJE GANADO,0.86 €,0.00 €,0.00 €,ARN00000615,Hecho,2023-01-15,65.33,India
C-000615,2023-01-15,2023-04-01,336.09,Crédito,Operación,Producto no recibido,Entretenimiento,Ganada,Estados Unidos,Sí,Phishing,336.09 €,Comercio_509,PRE-ARBITRAJE GANADO,336.09 €,0.00 €,0.00 €,ARN00000615,Hecho,2023-01-15,65.33,India
C-000616,2023-01-16,2023-04-02,1.28,Débito,Cambio de divisa,Duplicación de cargos,Ropa y accesorios,Ganada,Estados Unidos,No,Uso no autorizado,1.28 €,Comercio_1940,PRE-ARBITRAJE GANADO,1.28 €,0.00 €,0.00 €,ARN00000616,Pendiente,Pendiente,0.0,Estados Unidos
C-000616,2023-01-16,2023-03-20,280.49,Débito,Operación,Duplicación de cargos,Ropa y accesorios,Ganada,Estados Unidos,No,Uso no autorizado,280.49 €,Comercio_1940,PRE-ARBITRAJE GANADO,280.49 €,0.00 €,0.00 €,ARN00000616,Pendiente,Pendiente,0.0,Estados Unidos
C-000617,2023-01-17,2023-03-23,922.07,Crédito,Operación,Duplicación de cargos,Entretenimiento,Ganada,Francia,Sí,Phishing,922.07 €,Comercio_1995,CBK GANADO,922.07 €,0.00 €,0.00 €,ARN00000617,Pendiente,Pendiente,0.0,México
C-000617,2023-01-17,2023-03-28,1.43,Crédito,Cambio de divisa,Duplicación de cargos,Entretenimiento,Ganada,Francia,Sí,Phishing,1.43 €,Comercio_1995,CBK GANADO,1.43 €,0.00 €,0.00 €,ARN00000617,Pendiente,Pendiente,0.0,México
C-000618,2023-01-18,2023-04-10,32.0,Crédito,Operación,Transacción no autorizada,Ropa y accesorios,Ganada,Francia,Sí,Phishing,32.00 €,Comercio_1220,CBK GANADO,32.00 €,0.00 €,0.00 €,ARN00000618,Hecho,2023-01-18,697.04,Australia
C-000619,2023-01-19,2023-03-25,229.3,Débito,Operación,Producto no recibido,Salud y belleza,Ganada,Canadá,No,Fraude de identidad,229.30 €,Comercio_114,DEVOLUCIÓN COMERCIO,0.00 €,229.30 €,0.00 €,ARN00000619,Pendiente,Pendiente,0.0,Alemania
C-000620,2023-01-20,2023-04-01,341.81,Débito,Operación,Fraude sospechado,Hogar y jardín,Ganada,Canadá,No,Robo de tarjeta,341.81 €,Comercio_1335,DEVOLUCIÓN COMERCIO,0.00 €,341.81 €,0.00 €,ARN00000620,Hecho,2023-01-20,558.3,Canadá
C-000621,2023-01-21,2023-03-27,907.88,Débito,Operación,Producto no recibido,Salud y belleza,Ganada,México,No,Phishing,907.88 €,Comercio_1361,PRE-ARBITRAJE GANADO,907.88 €,0.00 €,0.00 €,ARN00000621,Hecho,2023-01-21,878.24,México
C-000621,2023-01-21,2023-03-30,0.82,Débito,Cambio de divisa,Producto no recibido,Salud y belleza,Ganada,México,No,Phishing,0.82 €,Comercio_1361,PRE-ARBITRAJE GANADO,0.82 €,0.00 €,0.00 €,ARN00000621,Hecho,2023-01-21,878.24,México
C-000622,2023-01-22,2023-04-11,792.52,Débito,Operación,Producto defectuoso,Electrónica,Ganada,México,Sí,Fraude de identidad,792.52 €,Comercio_1114,CBK GANADO,792.52 €,0.00 €,0.00 €,ARN00000622,Pendiente,Pendiente,0.0,Estados Unidos
C-000623,2023-01-23,2023-03-31,997.26,Crédito,Operación,Producto no recibido,Salud y belleza,Ganada,Estados Unidos,No,Fraude de identidad,997.26 €,Comercio_608,CBK GANADO,997.26 €,0.00 €,0.00 €,ARN00000623,Hecho,2023-01-23,450.36,Alemania
C-000624,2023-01-24,2023-04-13,300.77,Débito,Operación,Transacción no autorizada,Entretenimiento,Ganada,Reino Unido,Sí,Phishing,300.77 €,Comercio_673,PRE-ARBITRAJE GANADO,300.77 €,0.00 €,0.00 €,ARN00000624,Hecho,2023-01-24,432.05,Canadá
C-000625,2023-01-25,2023-04-03,450.41,Crédito,Operación,Reembolso no procesado,Comida y bebidas,Ganada,México,No,Fraude amistoso,450.41 €,Comercio_758,CBK GANADO,450.41 €,0.00 €,0.00 €,ARN00000625,Hecho,2023-01-25,311.99,India
C-000625,2023-01-25,2023-04-01,1.35,Crédito,Cambio de divisa,Reembolso no procesado,Comida y bebidas,Ganada,México,No,Fraude amistoso,1.35 €,Comercio_758,CBK GANADO,1.35 €,0.00 €,0.00 €,ARN00000625,Hecho,2023-01-25,311.99,India
C-000626,2023-01-26,2023-04-06,913.94,Débito,Operación,Producto no recibido,Electrónica,Ganada,Reino Unido,Sí,Uso no autorizado,913.94 €,Comercio_1778,DEVOLUCIÓN COMERCIO,0.00 €,913.94 €,0.00 €,ARN00000626,Hecho,2023-01-26,917.95,Australia
C-000627,2023-01-27,2023-04-20,1.32,Crédito,Cambio de divisa,Producto no recibido,Entretenimiento,Perdida,Canadá,No,Uso no autorizado,1.32 €,Comercio_1884,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.32 €,ARN00000627,Pendiente,Pendiente,0.0,Canadá
C-000627,2023-01-27,2023-04-09,592.09,Crédito,Operación,Producto no recibido,Entretenimiento,Perdida,Canadá,No,Uso no autorizado,592.09 €,Comercio_1884,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,592.09 €,ARN00000627,Pendiente,Pendiente,0.0,Canadá
C-000628,2023-01-28,2023-04-11,1.01,Crédito,Cambio de divisa,Producto no recibido,Ropa y accesorios,Ganada,Reino Unido,Sí,Phishing,1.01 €,Comercio_1874,CBK GANADO,1.01 €,0.00 €,0.00 €,ARN00000628,Pendiente,Pendiente,0.0,Alemania
C-000628,2023-01-28,2023-04-04,807.18,Crédito,Operación,Producto no recibido,Ropa y accesorios,Ganada,Reino Unido,Sí,Phishing,807.18 €,Comercio_1874,CBK GANADO,807.18 €,0.00 €,0.00 €,ARN00000628,Pendiente,Pendiente,0.0,Alemania
C-000629,2023-01-29,2023-04-20,0.92,Crédito,Cambio de divisa,Producto defectuoso,Hogar y jardín,Perdida,Reino Unido,No,Fraude de identidad,0.92 €,Comercio_233,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,0.92 €,ARN00000629,Pendiente,Pendiente,0.0,Australia
C-000629,2023-01-29,2023-04-14,66.98,Crédito,Operación,Producto defectuoso,Hogar y jardín,Perdida,Reino Unido,No,Fraude de identidad,66.98 €,Comercio_233,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,66.98 €,ARN00000629,Pendiente,Pendiente,0.0,Australia
C-000630,2023-01-30,2023-04-05,63.74,Crédito,Operación,Producto no recibido,Hogar y jardín,Perdida,India,Sí,Phishing,63.74 €,Comercio_64,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,63.74 €,ARN00000630,Hecho,2023-01-30,856.74,India
C-000630,2023-01-30,2023-04-22,1.15,Crédito,Cambio de divisa,Producto no recibido,Hogar y jardín,Perdida,India,Sí,Phishing,1.15 €,Comercio_64,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.15 €,ARN00000630,Hecho,2023-01-30,856.74,India
C-000631,2023-01-31,2023-04-21,631.21,Crédito,Operación,Reembolso no procesado,Comida y bebidas,Ganada,México,No,Robo de tarjeta,631.21 €,Comercio_1890,CBK GANADO,631.21 €,0.00 €,0.00 €,ARN00000631,Hecho,2023-01-31,828.46,Alemania
C-000632,2023-02-01,2023-04-05,1.26,Crédito,Cambio de divisa,Producto defectuoso,Comida y bebidas,Ganada,Alemania,Sí,Fraude de identidad,1.26 €,Comercio_1234,PRE-ARBITRAJE GANADO,1.26 €,0.00 €,0.00 €,ARN00000632,Pendiente,Pendiente,0.0,Canadá
C-000632,2023-02-01,2023-04-14,518.72,Crédito,Operación,Producto defectuoso,Comida y bebidas,Ganada,Alemania,Sí,Fraude de identidad,518.72 €,Comercio_1234,PRE-ARBITRAJE GANADO,518.72 €,0.00 €,0.00 €,ARN00000632,Pendiente,Pendiente,0.0,Canadá
C-000633,2023-02-02,2023-04-20,392.48,Débito,Operación,Duplicación de cargos,Hogar y jardín,Ganada,India,Sí,Robo de tarjeta,392.48 €,Comercio_283,PRE-ARBITRAJE GANADO,392.48 €,0.00 €,0.00 €,ARN00000633,Pendiente,Pendiente,0.0,Australia
C-000634,2023-02-03,2023-04-29,548.54,Débito,Operación,Producto no recibido,Hogar y jardín,Perdida,México,No,Fraude amistoso,548.54 €,Comercio_1941,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,548.54 €,ARN00000634,Hecho,2023-02-03,252.87,India
C-000635,2023-02-04,2023-04-29,783.88,Débito,Operación,Producto no recibido,Entretenimiento,Ganada,Canadá,No,Fraude amistoso,783.88 €,Comercio_1896,CBK GANADO,783.88 €,0.00 €,0.00 €,ARN00000635,Pendiente,Pendiente,0.0,Alemania
C-000636,2023-02-05,2023-04-07,1.47,Débito,Cambio de divisa,Producto no recibido,Electrónica,Ganada,India,No,Fraude amistoso,1.47 €,Comercio_928,DEVOLUCIÓN COMERCIO,0.00 €,1.47 €,0.00 €,ARN00000636,Hecho,2023-02-05,567.44,Alemania
C-000636,2023-02-05,2023-05-01,715.16,Débito,Operación,Producto no recibido,Electrónica,Ganada,India,No,Fraude amistoso,715.16 €,Comercio_928,DEVOLUCIÓN COMERCIO,0.00 €,715.16 €,0.00 €,ARN00000636,Hecho,2023-02-05,567.44,Alemania
C-000637,2023-02-06,2023-04-25,10.64,Crédito,Operación,Producto defectuoso,Entretenimiento,Perdida,Australia,No,Fraude de identidad,10.64 €,Comercio_44,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,10.64 €,ARN00000637,Pendiente,Pendiente,0.0,Canadá
C-000638,2023-02-07,2023-05-06,899.28,Crédito,Operación,Transacción no autorizada,Ropa y accesorios,Ganada,Alemania,No,Uso no autorizado,899.28 €,Comercio_973,CBK GANADO,899.28 €,0.00 €,0.00 €,ARN00000638,Hecho,2023-02-07,259.38,Australia
C-000638,2023-02-07,2023-04-25,1.4,Crédito,Cambio de divisa,Transacción no autorizada,Ropa y accesorios,Ganada,Alemania,No,Uso no autorizado,1.40 €,Comercio_973,CBK GANADO,1.40 €,0.00 €,0.00 €,ARN00000638,Hecho,2023-02-07,259.38,Australia
C-000639,2023-02-08,2023-04-09,799.3,Crédito,Operación,Duplicación de cargos,Electrónica,Ganada,Canadá,No,Robo de tarjeta,799.30 €,Comercio_1382,PRE-ARBITRAJE GANADO,799.30 €,0.00 €,0.00 €,ARN00000639,Hecho,2023-02-08,188.63,Australia
C-000639,2023-02-08,2023-05-09,1.27,Crédito,Cambio de divisa,Duplicación de cargos,Electrónica,Ganada,Canadá,No,Robo de tarjeta,1.27 €,Comercio_1382,PRE-ARBITRAJE GANADO,1.27 €,0.00 €,0.00 €,ARN00000639,Hecho,2023-02-08,188.63,Australia
C-000640,2023-02-09,2023-04-28,401.52,Crédito,Operación,Transacción no autorizada,Entretenimiento,Ganada,Canadá,No,Fraude amistoso,401.52 €,Comercio_809,CBK GANADO,401.52 €,0.00 €,0.00 €,ARN00000640,Pendiente,Pendiente,0.0,India
C-000641,2023-02-10,2023-04-12,174.9,Crédito,Operación,Producto defectuoso,Electrónica,Ganada,Alemania,No,Uso no autorizado,174.90 €,Comercio_1556,CBK GANADO,174.90 €,0.00 €,0.00 €,ARN00000641,Hecho,2023-02-10,199.48,India
C-000642,2023-02-11,2023-05-06,932.75,Crédito,Operación,Duplicación de cargos,Entretenimiento,Ganada,Reino Unido,Sí,Fraude de identidad,932.75 €,Comercio_778,DEVOLUCIÓN COMERCIO,0.00 €,932.75 €,0.00 €,ARN00000642,Pendiente,Pendiente,0.0,India
C-000643,2023-02-12,2023-05-06,498.6,Crédito,Operación,Duplicación de cargos,Entretenimiento,Ganada,Estados Unidos,Sí,Fraude de identidad,498.60 €,Comercio_499,DEVOLUCIÓN COMERCIO,0.00 €,498.60 €,0.00 €,ARN00000643,Hecho,2023-02-12,12.17,México
C-000644,2023-02-13,2023-04-29,914.19,Débito,Operación,Duplicación de cargos,Entretenimiento,Perdida,India,Sí,Robo de tarjeta,914.19 €,Comercio_908,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,914.19 €,ARN00000644,Hecho,2023-02-13,18.83,Canadá
C-000644,2023-02-13,2023-05-08,1.15,Débito,Cambio de divisa,Duplicación de cargos,Entretenimiento,Perdida,India,Sí,Robo de tarjeta,1.15 €,Comercio_908,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.15 €,ARN00000644,Hecho,2023-02-13,18.83,Canadá
C-000645,2023-02-14,2023-04-23,764.9,Débito,Operación,Duplicación de cargos,Electrónica,Ganada,Reino Unido,Sí,Robo de tarjeta,764.90 €,Comercio_834,CBK GANADO,764.90 €,0.00 €,0.00 €,ARN00000645,Pendiente,Pendiente,0.0,Alemania
C-000646,2023-02-15,2023-04-30,770.69,Débito,Operación,Reembolso no procesado,Electrónica,Perdida,Australia,Sí,Fraude de identidad,770.69 €,Comercio_194,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,770.69 €,ARN00000646,Pendiente,Pendiente,0.0,India
C-000647,2023-02-16,2023-04-29,291.44,Crédito,Operación,Reembolso no procesado,Salud y belleza,Ganada,India,Sí,Phishing,291.44 €,Comercio_559,DEVOLUCIÓN COMERCIO,0.00 €,291.44 €,0.00 €,ARN00000647,Pendiente,Pendiente,0.0,Estados Unidos
C-000647,2023-02-16,2023-05-09,1.4,Crédito,Cambio de divisa,Reembolso no procesado,Salud y belleza,Ganada,India,Sí,Phishing,1.40 €,Comercio_559,DEVOLUCIÓN COMERCIO,0.00 €,1.40 €,0.00 €,ARN00000647,Pendiente,Pendiente,0.0,Estados Unidos
C-000648,2023-02-17,2023-05-08,1.44,Crédito,Cambio de divisa,Reembolso no procesado,Ropa y accesorios,Ganada,Canadá,No,Fraude de identidad,1.44 €,Comercio_1241,DEVOLUCIÓN COMERCIO,0.00 €,1.44 €,0.00 €,ARN00000648,Hecho,2023-02-17,876.88,Estados Unidos
C-000648,2023-02-17,2023-05-05,233.52,Crédito,Operación,Reembolso no procesado,Ropa y accesorios,Ganada,Canadá,No,Fraude de identidad,233.52 €,Comercio_1241,DEVOLUCIÓN COMERCIO,0.00 €,233.52 €,0.00 €,ARN00000648,Hecho,2023-02-17,876.88,Estados Unidos
C-000649,2023-02-18,2023-04-25,996.02,Débito,Operación,Transacción no autorizada,Entretenimiento,Ganada,Reino Unido,No,Robo de tarjeta,996.02 €,Comercio_1095,DEVOLUCIÓN COMERCIO,0.00 €,996.02 €,0.00 €,ARN00000649,Pendiente,Pendiente,0.0,Estados Unidos
C-000650,2023-02-19,2023-05-07,902.54,Débito,Operación,Reembolso no procesado,Salud y belleza,Ganada,Reino Unido,Sí,Uso no autorizado,902.54 €,Comercio_824,CBK GANADO,902.54 €,0.00 €,0.00 €,ARN00000650,Pendiente,Pendiente,0.0,Australia
C-000651,2023-02-20,2023-05-09,342.02,Crédito,Operación,Fraude sospechado,Entretenimiento,Perdida,Alemania,No,Fraude amistoso,342.02 €,Comercio_688,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,342.02 €,ARN00000651,Pendiente,Pendiente,0.0,Canadá
C-000652,2023-02-21,2023-05-22,349.01,Débito,Operación,Producto defectuoso,Ropa y accesorios,Ganada,Estados Unidos,Sí,Robo de tarjeta,349.01 €,Comercio_996,DEVOLUCIÓN COMERCIO,0.00 €,349.01 €,0.00 €,ARN00000652,Pendiente,Pendiente,0.0,Australia
C-000652,2023-02-21,2023-04-22,0.95,Débito,Cambio de divisa,Producto defectuoso,Ropa y accesorios,Ganada,Estados Unidos,Sí,Robo de tarjeta,0.95 €,Comercio_996,DEVOLUCIÓN COMERCIO,0.00 €,0.95 €,0.00 €,ARN00000652,Pendiente,Pendiente,0.0,Australia
C-000653,2023-02-22,2023-05-11,429.69,Débito,Operación,Duplicación de cargos,Entretenimiento,Perdida,Estados Unidos,Sí,Fraude de identidad,429.69 €,Comercio_634,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,429.69 €,ARN00000653,Pendiente,Pendiente,0.0,Canadá
C-000654,2023-02-23,2023-05-23,739.45,Débito,Operación,Fraude sospechado,Salud y belleza,Ganada,Reino Unido,Sí,Fraude amistoso,739.45 €,Comercio_1294,CBK GANADO,739.45 €,0.00 €,0.00 €,ARN00000654,Hecho,2023-02-23,117.2,Alemania
C-000654,2023-02-23,2023-05-19,1.04,Débito,Cambio de divisa,Fraude sospechado,Salud y belleza,Ganada,Reino Unido,Sí,Fraude amistoso,1.04 €,Comercio_1294,CBK GANADO,1.04 €,0.00 €,0.00 €,ARN00000654,Hecho,2023-02-23,117.2,Alemania
C-000655,2023-02-24,2023-05-09,705.84,Débito,Operación,Producto defectuoso,Entretenimiento,Ganada,México,Sí,Uso no autorizado,705.84 €,Comercio_184,DEVOLUCIÓN COMERCIO,0.00 €,705.84 €,0.00 €,ARN00000655,Hecho,2023-02-24,171.24,Canadá
C-000656,2023-02-25,2023-05-12,705.72,Débito,Operación,Fraude sospechado,Entretenimiento,Perdida,Reino Unido,Sí,Uso no autorizado,705.72 €,Comercio_1402,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,705.72 €,ARN00000656,Pendiente,Pendiente,0.0,Alemania
C-000656,2023-02-25,2023-04-28,1.44,Débito,Cambio de divisa,Fraude sospechado,Entretenimiento,Perdida,Reino Unido,Sí,Uso no autorizado,1.44 €,Comercio_1402,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.44 €,ARN00000656,Pendiente,Pendiente,0.0,Alemania
C-000657,2023-02-26,2023-05-06,60.07,Crédito,Operación,Duplicación de cargos,Ropa y accesorios,Ganada,México,Sí,Fraude de identidad,60.07 €,Comercio_1501,CBK GANADO,60.07 €,0.00 €,0.00 €,ARN00000657,Hecho,2023-02-26,929.51,Australia
C-000658,2023-02-27,2023-05-13,956.05,Crédito,Operación,Producto defectuoso,Comida y bebidas,Ganada,Canadá,No,Phishing,956.05 €,Comercio_1868,PRE-ARBITRAJE GANADO,956.05 €,0.00 €,0.00 €,ARN00000658,Hecho,2023-02-27,863.19,Alemania
C-000659,2023-02-28,2023-05-18,507.55,Crédito,Operación,Reembolso no procesado,Entretenimiento,Perdida,Estados Unidos,No,Fraude amistoso,507.55 €,Comercio_1337,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,507.55 €,ARN00000659,Hecho,2023-02-28,377.32,Alemania
C-000660,2023-03-01,2023-05-22,313.76,Débito,Operación,Fraude sospechado,Hogar y jardín,Ganada,Canadá,Sí,Fraude amistoso,313.76 €,Comercio_608,CBK GANADO,313.76 €,0.00 €,0.00 €,ARN00000660,Pendiente,Pendiente,0.0,Alemania
C-000661,2023-03-02,2023-05-24,239.45,Débito,Operación,Reembolso no procesado,Ropa y accesorios,Ganada,Alemania,No,Fraude amistoso,239.45 €,Comercio_912,CBK GANADO,239.45 €,0.00 €,0.00 €,ARN00000661,Pendiente,Pendiente,0.0,México
C-000662,2023-03-03,2023-05-27,1.29,Crédito,Cambio de divisa,Reembolso no procesado,Entretenimiento,Ganada,Reino Unido,Sí,Uso no autorizado,1.29 €,Comercio_1475,DEVOLUCIÓN COMERCIO,0.00 €,1.29 €,0.00 €,ARN00000662,Pendiente,Pendiente,0.0,Canadá
C-000662,2023-03-03,2023-05-21,787.21,Crédito,Operación,Reembolso no procesado,Entretenimiento,Ganada,Reino Unido,Sí,Uso no autorizado,787.21 €,Comercio_1475,DEVOLUCIÓN COMERCIO,0.00 €,787.21 €,0.00 €,ARN00000662,Pendiente,Pendiente,0.0,Canadá
C-000663,2023-03-04,2023-05-05,903.21,Débito,Operación,Fraude sospechado,Electrónica,Ganada,Australia,No,Fraude de identidad,903.21 €,Comercio_1301,CBK GANADO,903.21 €,0.00 €,0.00 €,ARN00000663,Pendiente,Pendiente,0.0,Australia
C-000664,2023-03-05,2023-05-11,752.06,Crédito,Operación,Transacción no autorizada,Entretenimiento,Ganada,México,No,Fraude amistoso,752.06 €,Comercio_1172,PRE-ARBITRAJE GANADO,752.06 €,0.00 €,0.00 €,ARN00000664,Hecho,2023-03-05,37.08,México
C-000664,2023-03-05,2023-05-19,1.31,Crédito,Cambio de divisa,Transacción no autorizada,Entretenimiento,Ganada,México,No,Fraude amistoso,1.31 €,Comercio_1172,PRE-ARBITRAJE GANADO,1.31 €,0.00 €,0.00 €,ARN00000664,Hecho,2023-03-05,37.08,México
C-000665,2023-03-06,2023-05-05,803.42,Débito,Operación,Producto defectuoso,Salud y belleza,Ganada,Reino Unido,No,Fraude de identidad,803.42 €,Comercio_1003,PRE-ARBITRAJE GANADO,803.42 €,0.00 €,0.00 €,ARN00000665,Hecho,2023-03-06,630.76,Canadá
C-000666,2023-03-07,2023-05-22,545.62,Débito,Operación,Producto no recibido,Electrónica,Ganada,India,Sí,Phishing,545.62 €,Comercio_1136,PRE-ARBITRAJE GANADO,545.62 €,0.00 €,0.00 €,ARN00000666,Hecho,2023-03-07,652.62,Australia
C-000667,2023-03-08,2023-05-24,955.5,Crédito,Operación,Transacción no autorizada,Ropa y accesorios,Ganada,Canadá,Sí,Uso no autorizado,955.50 €,Comercio_1307,DEVOLUCIÓN COMERCIO,0.00 €,955.50 €,0.00 €,ARN00000667,Pendiente,Pendiente,0.0,Australia
C-000668,2023-03-09,2023-05-19,906.92,Débito,Operación,Duplicación de cargos,Ropa y accesorios,Ganada,Canadá,No,Fraude amistoso,906.92 €,Comercio_1526,CBK GANADO,906.92 €,0.00 €,0.00 €,ARN00000668,Pendiente,Pendiente,0.0,India
C-000668,2023-03-09,2023-05-11,0.83,Débito,Cambio de divisa,Duplicación de cargos,Ropa y accesorios,Ganada,Canadá,No,Fraude amistoso,0.83 €,Comercio_1526,CBK GANADO,0.83 €,0.00 €,0.00 €,ARN00000668,Pendiente,Pendiente,0.0,India
C-000669,2023-03-10,2023-05-09,351.1,Crédito,Operación,Producto no recibido,Entretenimiento,Ganada,Alemania,Sí,Fraude amistoso,351.10 €,Comercio_1629,DEVOLUCIÓN COMERCIO,0.00 €,351.10 €,0.00 €,ARN00000669,Hecho,2023-03-10,107.66,Australia
C-000669,2023-03-10,2023-05-15,1.32,Crédito,Cambio de divisa,Producto no recibido,Entretenimiento,Ganada,Alemania,Sí,Fraude amistoso,1.32 €,Comercio_1629,DEVOLUCIÓN COMERCIO,0.00 €,1.32 €,0.00 €,ARN00000669,Hecho,2023-03-10,107.66,Australia
C-000670,2023-03-11,2023-06-03,118.19,Débito,Operación,Fraude sospechado,Ropa y accesorios,Perdida,Canadá,Sí,Fraude de identidad,118.19 €,Comercio_1424,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,118.19 €,ARN00000670,Pendiente,Pendiente,0.0,India
